KECAMATAN;KABUPATEN/KOTA;PROVINSI;X;Y
Pecalungan;Batang;Jawa Tengah;109.86175087700;-7.02181236306
Banyuputih;Batang;Jawa Tengah;109.94492989300;-6.95872548775
Kandangserang;Pekalongan;Jawa Tengah;109.53637311300;-7.15791724331
Paninggaran;Pekalongan;Jawa Tengah;109.58314937400;-7.15460540352
Lebakbarang;Pekalongan;Jawa Tengah;109.66130001500;-7.13209428390
Petungkriyono;Pekalongan;Jawa Tengah;109.73732053300;-7.14929910691
Talun;Pekalongan;Jawa Tengah;109.73060267400;-7.04335439427
Doro;Pekalongan;Jawa Tengah;109.68629850000;-7.05916998815
Karanganyar;Pekalongan;Jawa Tengah;109.62941290200;-7.05293366746
Kajen;Pekalongan;Jawa Tengah;109.57408701700;-7.05773272342
Kesesi;Pekalongan;Jawa Tengah;109.51844865900;-7.02878523292
Sragi;Pekalongan;Jawa Tengah;109.55139899300;-6.94678780053
Bojong;Pekalongan;Jawa Tengah;109.58226735500;-6.96964638536
Wonopringgo;Pekalongan;Jawa Tengah;109.63500683600;-6.98829587484
Kedungwuni;Pekalongan;Jawa Tengah;109.64874075700;-6.96837428025
Buaran;Pekalongan;Jawa Tengah;109.65938806200;-6.93631446506
Tirto;Pekalongan;Jawa Tengah;109.63733762600;-6.89810443204
Wiradesa;Pekalongan;Jawa Tengah;109.61431795600;-6.90797274815
Siwalan;Pekalongan;Jawa Tengah;109.58649546600;-6.88716511727
Karangdadap;Pekalongan;Jawa Tengah;109.69021642700;-6.97737723755
Wonokerto;Pekalongan;Jawa Tengah;109.62569640200;-6.86429052521
Moga;Pemalang;Jawa Tengah;109.24052033600;-7.12758648051
Pulosari;Pemalang;Jawa Tengah;109.24059102200;-7.19190742687
Belik;Pemalang;Jawa Tengah;109.34063207000;-7.16139034371
Watukumpul;Pemalang;Jawa Tengah;109.45131702200;-7.16341081336
Bodeh;Pemalang;Jawa Tengah;109.48404169600;-7.02586480562
Bantarbolang;Pemalang;Jawa Tengah;109.39377720200;-7.04758345991
Randudongkal;Pemalang;Jawa Tengah;109.32148521200;-7.05307424219
Pemalang;Pemalang;Jawa Tengah;109.36524373700;-6.93075374542
Taman;Pemalang;Jawa Tengah;109.42347983400;-6.91136130653
Petarukan;Pemalang;Jawa Tengah;109.47177205600;-6.88052309803
Ampelgading;Pemalang;Jawa Tengah;109.47866349300;-6.94482736514
Comal;Pemalang;Jawa Tengah;109.52911098500;-6.88619249834
Ulujami;Pemalang;Jawa Tengah;109.54254218400;-6.84349595570
Warungpring;Pemalang;Jawa Tengah;109.26268360100;-7.07920286487
Margasari;Tegal;Jawa Tengah;109.01630555900;-7.09734358677
Bumijawa;Tegal;Jawa Tengah;109.12736476900;-7.18060669089
Bojong;Tegal;Jawa Tengah;109.17854889100;-7.16031539426
Balapulang;Tegal;Jawa Tengah;109.11353140400;-7.08137218669
Pagerbarang;Tegal;Jawa Tengah;109.05682363000;-7.01610405065
Lebaksiu;Tegal;Jawa Tengah;109.12948187200;-7.03141165632
Jatinegara;Tegal;Jawa Tengah;109.22928401100;-7.04635092772
Kedungbanteng;Tegal;Jawa Tengah;109.22877708300;-6.98118768597
Pangkah;Tegal;Jawa Tengah;109.16515348700;-6.99107753312
Slawi;Tegal;Jawa Tengah;109.13340252000;-6.98655232980
Adiwerna;Tegal;Jawa Tengah;109.11007266700;-6.93484951765
Talang;Tegal;Jawa Tengah;109.14919476800;-6.91455684727
Dukuhturi;Tegal;Jawa Tengah;109.11282840600;-6.90243254824
Tarub;Tegal;Jawa Tengah;109.18652727600;-6.92429108892
Kramat;Tegal;Jawa Tengah;109.19355481400;-6.88093382420
Suradadi;Tegal;Jawa Tengah;109.25435019000;-6.90769959912
Warureja;Tegal;Jawa Tengah;109.31789830000;-6.92113111225
Dukuhwaru;Tegal;Jawa Tengah;109.09756523000;-6.97212212352
Salem;Brebes;Jawa Tengah;108.79308356200;-7.16021910092
Bantarkawung;Brebes;Jawa Tengah;108.90755285900;-7.21921172754
Bumiayu;Brebes;Jawa Tengah;108.98611739100;-7.24652944365
Paguyangan;Brebes;Jawa Tengah;109.06408162900;-7.29305080429
Sirampog;Brebes;Jawa Tengah;109.10241612600;-7.23095034442
Tonjong;Brebes;Jawa Tengah;109.02099361700;-7.17866258135
Jatibarang;Brebes;Jawa Tengah;109.05022136500;-6.94928632454
Wanasari;Brebes;Jawa Tengah;109.00434840500;-6.87306449745
Brebes;Brebes;Jawa Tengah;109.05539787600;-6.84359500904
Songgom;Brebes;Jawa Tengah;109.00592713500;-7.00586214097
Kersana;Brebes;Jawa Tengah;108.86627873500;-6.92812828206
Losari;Brebes;Jawa Tengah;108.81742827800;-6.87086437844
Tanjung;Brebes;Jawa Tengah;108.86514139300;-6.87630050370
Bulakamba;Brebes;Jawa Tengah;108.94463188700;-6.87897517218
Larangan;Brebes;Jawa Tengah;108.95002553900;-7.02981281364
Ketanggungan;Brebes;Jawa Tengah;108.90325155500;-7.05157785226
Banjarharjo;Brebes;Jawa Tengah;108.81302431400;-7.02595520486
Magelang Selatan;Kota Magelang;Jawa Tengah;110.21840120000;-7.49528457987
Magelang Utara;Kota Magelang;Jawa Tengah;110.22196061600;-7.45529908996
Magelang Tengah;Kota Magelang;Jawa Tengah;110.22047618800;-7.47892870027
Laweyan;Kota Surakarta;Jawa Tengah;110.79318612700;-7.56156183267
Serengan;Kota Surakarta;Jawa Tengah;110.81715406400;-7.58189968422
Pasar Kliwon;Kota Surakarta;Jawa Tengah;110.83199631300;-7.58053791278
Jebres;Kota Surakarta;Jawa Tengah;110.84802121600;-7.55428750392
Banjarsari;Kota Surakarta;Jawa Tengah;110.81743205800;-7.54677841667
Sidorejo;Kota Salatiga;Jawa Tengah;110.49408798600;-7.30707959240
Tingkir;Kota Salatiga;Jawa Tengah;110.51969846900;-7.33840237648
Argomulyo;Kota Salatiga;Jawa Tengah;110.49732550100;-7.36371316267
Sidomukti;Kota Salatiga;Jawa Tengah;110.48645300200;-7.33544473432
Semarang Tengah;Kota Semarang;Jawa Tengah;110.41874138500;-6.98049563143
Semarang Utara;Kota Semarang;Jawa Tengah;110.41778310800;-6.95740030445
Semarang Timur;Kota Semarang;Jawa Tengah;110.43698845700;-6.97313185416
Gayamsari;Kota Semarang;Jawa Tengah;110.44630576100;-6.97834187181
Genuk;Kota Semarang;Jawa Tengah;110.47869814700;-6.96668506353
Pedurungan;Kota Semarang;Jawa Tengah;110.47453576900;-7.00168997237
Semarang Selatan;Kota Semarang;Jawa Tengah;110.42513544500;-6.99659914289
Candisari;Kota Semarang;Jawa Tengah;110.42896338400;-7.01521581469
Gajahmungkur;Kota Semarang;Jawa Tengah;110.40459280200;-7.01286224500
Tembalang;Kota Semarang;Jawa Tengah;110.46337568000;-7.04810930278
Banyumanik;Kota Semarang;Jawa Tengah;110.42380210000;-7.06947290467
Gunungpati;Kota Semarang;Jawa Tengah;110.37450206400;-7.06575131964
Semarang Barat;Kota Semarang;Jawa Tengah;110.37933998800;-6.97846173221
Mijen;Kota Semarang;Jawa Tengah;110.31700668800;-7.05649725069
Ngaliyan;Kota Semarang;Jawa Tengah;110.33079631000;-6.99813113644
Tugu;Kota Semarang;Jawa Tengah;110.32830979200;-6.96710359506
Pekalongan Barat;Kota Pekalongan;Jawa Tengah;109.66034049600;-6.89481495627
Pekalongan Timur;Kota Pekalongan;Jawa Tengah;109.68886977800;-6.89466815460
Pekalongan Utara;Kota Pekalongan;Jawa Tengah;109.68288850000;-6.87106642163
Pekalongan Selatan;Kota Pekalongan;Jawa Tengah;109.67184240700;-6.91984761749
Tegal Barat;Kota Tegal;Jawa Tengah;109.11250056100;-6.85997420334
Tegal Timur;Kota Tegal;Jawa Tengah;109.14612979600;-6.86527725565
Tegal Selatan;Kota Tegal;Jawa Tengah;109.12061428400;-6.88556005699
Margadana;Kota Tegal;Jawa Tengah;109.09644231900;-6.87461752776
Temon;Kulon Progo;Daerah Istimewa Yogyakarta;110.06495792100;-7.88959997143
Wates;Kulon Progo;Daerah Istimewa Yogyakarta;110.12940439300;-7.88784017042
Panjatan;Kulon Progo;Daerah Istimewa Yogyakarta;110.15446799000;-7.91508856994
Galur;Kulon Progo;Daerah Istimewa Yogyakarta;110.20397265600;-7.95225679278
Lendah;Kulon Progo;Daerah Istimewa Yogyakarta;110.22956564000;-7.91322288435
Sentolo;Kulon Progo;Daerah Istimewa Yogyakarta;110.22279820500;-7.85773401183
Pengasih;Kulon Progo;Daerah Istimewa Yogyakarta;110.15463900300;-7.82970851310
Kokap;Kulon Progo;Daerah Istimewa Yogyakarta;110.09428912500;-7.82933654140
Girimulyo;Kulon Progo;Daerah Istimewa Yogyakarta;110.15734681500;-7.74890214362
Nanggulan;Kulon Progo;Daerah Istimewa Yogyakarta;110.19969933800;-7.78271351317
Samigaluh;Kulon Progo;Daerah Istimewa Yogyakarta;110.16855732300;-7.68228424065
Kalibawang;Kulon Progo;Daerah Istimewa Yogyakarta;110.23028140500;-7.68841181339
Srandakan;Bantul;Daerah Istimewa Yogyakarta;110.24197152500;-7.96043990535
Sanden;Bantul;Daerah Istimewa Yogyakarta;110.26597239800;-7.98086526098
Kretek;Bantul;Daerah Istimewa Yogyakarta;110.30663800000;-7.99368638589
Pundong;Bantul;Daerah Istimewa Yogyakarta;110.34237947400;-7.97079540440
Bambanglipuro;Bantul;Daerah Istimewa Yogyakarta;110.31354850300;-7.94480141323
Pandak;Bantul;Daerah Istimewa Yogyakarta;110.28612845700;-7.92443883841
Pajangan;Bantul;Daerah Istimewa Yogyakarta;110.28907406700;-7.87135332721
Bantul;Bantul;Daerah Istimewa Yogyakarta;110.33465948600;-7.89331193716
Jetis;Bantul;Daerah Istimewa Yogyakarta;110.36492678100;-7.91069153688
Imogiri;Bantul;Daerah Istimewa Yogyakarta;110.39802617100;-7.93669923421
Dlingo;Bantul;Daerah Istimewa Yogyakarta;110.45553431600;-7.92012837924
Banguntapan;Bantul;Daerah Istimewa Yogyakarta;110.40529105300;-7.82626745339
Pleret;Bantul;Daerah Istimewa Yogyakarta;110.41469084500;-7.87720968080
Piyungan;Bantul;Daerah Istimewa Yogyakarta;110.46685033100;-7.84411676500
Sewon;Bantul;Daerah Istimewa Yogyakarta;110.35339396000;-7.85669348151
Kasihan;Bantul;Daerah Istimewa Yogyakarta;110.32044808800;-7.82169898054
Sedayu;Bantul;Daerah Istimewa Yogyakarta;110.25714218100;-7.82465504046
Wonosari;Gunungkidul;Daerah Istimewa Yogyakarta;110.59076458200;-7.97984773371
Nglipar;Gunungkidul;Daerah Istimewa Yogyakarta;110.63366497000;-7.87381655402
Playen;Gunungkidul;Daerah Istimewa Yogyakarta;110.51950540700;-7.94099806183
Patuk;Gunungkidul;Daerah Istimewa Yogyakarta;110.52221444500;-7.86196229772
Paliyan;Gunungkidul;Daerah Istimewa Yogyakarta;110.52625858600;-8.02222226900
Panggang;Gunungkidul;Daerah Istimewa Yogyakarta;110.44014032300;-8.03440778265
Tepus;Gunungkidul;Daerah Istimewa Yogyakarta;110.65824824400;-8.11988600446
Semanu;Gunungkidul;Daerah Istimewa Yogyakarta;110.65660573600;-8.03366155418
Karangmojo;Gunungkidul;Daerah Istimewa Yogyakarta;110.66662491400;-7.93581721694
Ponjong;Gunungkidul;Daerah Istimewa Yogyakarta;110.72734892700;-7.97085021329
Rongkop;Gunungkidul;Daerah Istimewa Yogyakarta;110.74511009100;-8.08512033321
Semin;Gunungkidul;Daerah Istimewa Yogyakarta;110.74063841800;-7.86098822268
Ngawen;Gunungkidul;Daerah Istimewa Yogyakarta;110.69337350100;-7.83372476586
Gedangsari;Gunungkidul;Daerah Istimewa Yogyakarta;110.59948681500;-7.83541251754
Saptosari;Gunungkidul;Daerah Istimewa Yogyakarta;110.51011879300;-8.07784741927
Girisubo;Gunungkidul;Daerah Istimewa Yogyakarta;110.76136891100;-8.16287155565
Tanjungsari;Gunungkidul;Daerah Istimewa Yogyakarta;110.59334296500;-8.09327104242
Purwosari;Gunungkidul;Daerah Istimewa Yogyakarta;110.37540101600;-8.02536507072
Gamping;Sleman;Daerah Istimewa Yogyakarta;110.31894425300;-7.78788176920
Godean;Sleman;Daerah Istimewa Yogyakarta;110.29601611600;-7.76714968535
Moyudan;Sleman;Daerah Istimewa Yogyakarta;110.25048239900;-7.77726738523
Minggir;Sleman;Daerah Istimewa Yogyakarta;110.24869259400;-7.73212304001
Seyegan;Sleman;Daerah Istimewa Yogyakarta;110.29958922800;-7.72852749606
Mlati;Sleman;Daerah Istimewa Yogyakarta;110.34582640800;-7.73835993404
Depok;Sleman;Daerah Istimewa Yogyakarta;110.40974073300;-7.76673367846
Berbah;Sleman;Daerah Istimewa Yogyakarta;110.45243003200;-7.80717160513
Prambanan;Sleman;Daerah Istimewa Yogyakarta;110.50464228900;-7.79105897527
Kalasan;Sleman;Daerah Istimewa Yogyakarta;110.46448853100;-7.74485594394
Ngemplak;Sleman;Daerah Istimewa Yogyakarta;110.44459759200;-7.70949078943
Ngaglik;Sleman;Daerah Istimewa Yogyakarta;110.40207740700;-7.71283018639
Sleman;Sleman;Daerah Istimewa Yogyakarta;110.34651803600;-7.69469282587
Tempel;Sleman;Daerah Istimewa Yogyakarta;110.31873208400;-7.66344027107
Turi;Sleman;Daerah Istimewa Yogyakarta;110.38133863500;-7.62790961886
Pakem;Sleman;Daerah Istimewa Yogyakarta;110.41336885700;-7.62501940750
Cangkringan;Sleman;Daerah Istimewa Yogyakarta;110.45087908400;-7.62137223481
Tegalrejo;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.35797265400;-7.77949153963
Jetis;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.36369629500;-7.78221472321
Gondokusuman;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.38167853000;-7.78628315916
Danurejan;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.37203825700;-7.79294649953
Gedongtengen;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.36093777400;-7.79190450200
Ngampilan;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.35786990600;-7.80139812638
Wirobrajan;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.35027487500;-7.80328385509
Mantrijeron;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.35936761700;-7.81823039195
Kraton;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.36272159300;-7.80893638225
Gondomanan;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.36728970100;-7.80189095594
Pakualaman;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.37529577700;-7.80031276045
Mergangsan;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.37413211900;-7.81398086986
Umbulharjo;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.38684169300;-7.81404943192
Kotagede;Kota Yogyakarta;Daerah Istimewa Yogyakarta;110.39820606400;-7.81826647004
;;Jawa Timur;112.66525306800;-7.19493450852
Donorojo;Pacitan;Jawa Timur;110.95214036500;-8.14309676048
Pringkuku;Pacitan;Jawa Timur;111.03303072600;-8.18223379533
Punung;Pacitan;Jawa Timur;111.03535225200;-8.11714432517
Pacitan;Pacitan;Jawa Timur;111.10690789400;-8.18574313394
Kebonagung;Pacitan;Jawa Timur;111.16828718800;-8.21835966875
Arjosari;Pacitan;Jawa Timur;111.15859749700;-8.09463980938
Nawangan;Pacitan;Jawa Timur;111.18115170500;-7.98919230099
Bandar;Pacitan;Jawa Timur;111.25831248800;-7.99845963446
Tegalombo;Pacitan;Jawa Timur;111.29469689700;-8.05185882168
Tulakan;Pacitan;Jawa Timur;111.27044252100;-8.16783659402
Ngadirojo;Pacitan;Jawa Timur;111.32209242600;-8.19859759661
Sudimoro;Pacitan;Jawa Timur;111.37566952900;-8.22075625807
Slahung;Ponorogo;Jawa Timur;111.39761457100;-8.02398938676
Ngrayun;Ponorogo;Jawa Timur;111.44293606100;-8.10938293563
Bungkal;Ponorogo;Jawa Timur;111.46335201900;-8.01438066857
Sambit;Ponorogo;Jawa Timur;111.51674629800;-8.00140461169
Sawoo;Ponorogo;Jawa Timur;111.58823113600;-7.98289413954
Sooko;Ponorogo;Jawa Timur;111.65429160600;-7.92096505832
Pulung;Ponorogo;Jawa Timur;111.64679393800;-7.86579410436
Mlarak;Ponorogo;Jawa Timur;111.52316023100;-7.91828887072
Jetis;Ponorogo;Jawa Timur;111.48204523700;-7.94031527458
Siman;Ponorogo;Jawa Timur;111.51429779000;-7.89006539348
Balong;Ponorogo;Jawa Timur;111.39911003700;-7.95240078824
Kauman;Ponorogo;Jawa Timur;111.41623126300;-7.88443325270
Badegan;Ponorogo;Jawa Timur;111.32348783200;-7.89650325802
Sampung;Ponorogo;Jawa Timur;111.34906222800;-7.82596069402
Sukorejo;Ponorogo;Jawa Timur;111.42007054600;-7.83126337816
Babadan;Ponorogo;Jawa Timur;111.47854073900;-7.81919254415
Ponorogo;Ponorogo;Jawa Timur;111.46783026800;-7.86417097098
Jenangan;Ponorogo;Jawa Timur;111.54880412100;-7.83372362445
Ngebel;Ponorogo;Jawa Timur;111.64115625600;-7.80251935454
Jambon;Ponorogo;Jawa Timur;111.37136708900;-7.91278789564
Pudak;Ponorogo;Jawa Timur;111.73155333700;-7.86010115436
Panggul;Trenggalek;Jawa Timur;111.45614576300;-8.23681141097
Munjungan;Trenggalek;Jawa Timur;111.57472073600;-8.30386768101
Pule;Trenggalek;Jawa Timur;111.53739513200;-8.11440005418
Dongko;Trenggalek;Jawa Timur;111.56206740400;-8.20439892525
Tugu;Trenggalek;Jawa Timur;111.63263363600;-8.02835662944
Karangan;Trenggalek;Jawa Timur;111.66969760200;-8.07553441063
Kampak;Trenggalek;Jawa Timur;111.65309467800;-8.20088334989
Watulimo;Trenggalek;Jawa Timur;111.70795409400;-8.27542754074
Bendungan;Trenggalek;Jawa Timur;111.70749113100;-7.94859721318
Gandusari;Trenggalek;Jawa Timur;111.71397950400;-8.13610066666
Trenggalek;Trenggalek;Jawa Timur;111.72102459500;-8.03334732072
Pogalan;Trenggalek;Jawa Timur;111.75006633200;-8.08578111022
Durenan;Trenggalek;Jawa Timur;111.80495755100;-8.09345207400
Suruh;Trenggalek;Jawa Timur;111.62250946300;-8.11254097691
Tulungagung;Tulungagung;Jawa Timur;111.90453707700;-8.06855227693
Boyolangu;Tulungagung;Jawa Timur;111.90174765300;-8.10036480408
Kedungwaru;Tulungagung;Jawa Timur;111.92467645800;-8.04609529250
Ngantru;Tulungagung;Jawa Timur;111.95192633100;-8.01322382681
Kauman;Tulungagung;Jawa Timur;111.85833626000;-8.03878020799
Pagerwojo;Tulungagung;Jawa Timur;111.78839850300;-7.97138810495
Sendang;Tulungagung;Jawa Timur;111.83229606200;-7.92573249462
Karangrejo;Tulungagung;Jawa Timur;111.88681495900;-7.99539852923
Gondang;Tulungagung;Jawa Timur;111.83025885300;-8.07246981974
Sumbergempol;Tulungagung;Jawa Timur;111.95338707300;-8.10020113167
Ngunut;Tulungagung;Jawa Timur;112.00073058100;-8.11784182241
Pucanglaban;Tulungagung;Jawa Timur;111.99889127300;-8.24071963249
Rejotangan;Tulungagung;Jawa Timur;112.06478412500;-8.14505422618
Kalidawir;Tulungagung;Jawa Timur;111.95183720900;-8.20415179961
Besuki;Tulungagung;Jawa Timur;111.78291504000;-8.23168228114
Campurdarat;Tulungagung;Jawa Timur;111.86257282600;-8.17066113310
Bandung;Tulungagung;Jawa Timur;111.76492522900;-8.16895319971
Pakel;Tulungagung;Jawa Timur;111.83202545400;-8.15102420721
Tanggunggunung;Tulungagung;Jawa Timur;111.88498447700;-8.23226380039
Wonodadi;Blitar;Jawa Timur;112.00365469300;-8.05065444945
Udanawu;Blitar;Jawa Timur;112.03118808500;-8.01607029668
Srengat;Blitar;Jawa Timur;112.07146835300;-8.08142253627
Kademangan;Blitar;Jawa Timur;112.10883693800;-8.18837676410
Bakung;Blitar;Jawa Timur;112.07473828800;-8.27229168705
Ponggok;Blitar;Jawa Timur;112.11930426000;-8.02575108055
Sanankulon;Blitar;Jawa Timur;112.14156720400;-8.08985752001
Wonotirto;Blitar;Jawa Timur;112.17554203800;-8.26368046799
Nglegok;Blitar;Jawa Timur;112.22657561300;-8.00123681693
Kanigoro;Blitar;Jawa Timur;112.20515141600;-8.12297745188
Garum;Blitar;Jawa Timur;112.24107025800;-8.03566712443
Sutojayan;Blitar;Jawa Timur;112.22819920400;-8.17522202662
Panggungrejo;Blitar;Jawa Timur;112.26389283200;-8.26532896994
Talun;Blitar;Jawa Timur;112.27501105000;-8.09972469741
Gandusari;Blitar;Jawa Timur;112.33809065100;-7.99927700125
Binangun;Blitar;Jawa Timur;112.33343590400;-8.20944561539
Wlingi;Blitar;Jawa Timur;112.38314119600;-8.02491491952
Doko;Blitar;Jawa Timur;112.40602953300;-8.04015555085
Kesamben;Blitar;Jawa Timur;112.37745969900;-8.12073551711
Wates;Blitar;Jawa Timur;112.34236147600;-8.29046371869
Selorejo;Blitar;Jawa Timur;112.43578830800;-8.08201113566
Selopuro;Blitar;Jawa Timur;112.31579980100;-8.13791739608
Semen;Kediri;Jawa Timur;111.90174496200;-7.83799442018
Mojo;Kediri;Jawa Timur;111.90102566900;-7.90092247099
Kras;Kediri;Jawa Timur;111.98018542700;-7.96469556144
Ngadiluwih;Kediri;Jawa Timur;111.99700810400;-7.89666404412
Kandat;Kediri;Jawa Timur;112.04067928900;-7.91712082948
Wates;Kediri;Jawa Timur;112.10735232200;-7.90328022158
Ngancar;Kediri;Jawa Timur;112.19574387200;-7.94049202763
Puncu;Kediri;Jawa Timur;112.23852676900;-7.85421397783
Plosoklaten;Kediri;Jawa Timur;112.19446425200;-7.87269643038
Gurah;Kediri;Jawa Timur;112.11011310500;-7.82013414521
Pagu;Kediri;Jawa Timur;112.08453444600;-7.77938502333
Gampengrejo;Kediri;Jawa Timur;112.03142333400;-7.76533066403
Grogol;Kediri;Jawa Timur;111.92857565700;-7.75686200840
Papar;Kediri;Jawa Timur;112.08328045900;-7.70503884948
Purwoasri;Kediri;Jawa Timur;112.12981993300;-7.63720888060
Plemahan;Kediri;Jawa Timur;112.15393366200;-7.70697370352
Pare;Kediri;Jawa Timur;112.17498791700;-7.78146412827
Kepung;Kediri;Jawa Timur;112.27492809500;-7.83509204786
Kandangan;Kediri;Jawa Timur;112.31345678100;-7.75097982775
Tarokan;Kediri;Jawa Timur;111.93523589300;-7.72598074732
Kunjang;Kediri;Jawa Timur;112.17885517200;-7.66147512507
Banyakan;Kediri;Jawa Timur;111.92137743100;-7.78852211590
Ringinrejo;Kediri;Jawa Timur;112.04937751100;-7.97381828817
Kayen Kidul;Kediri;Jawa Timur;112.09781289700;-7.74259634456
Ngasem;Kediri;Jawa Timur;112.04626188200;-7.80190657453
Badas;Kediri;Jawa Timur;112.20755360300;-7.72598626937
Donomulyo;Malang;Jawa Timur;112.43211900200;-8.32131693806
Pagak;Malang;Jawa Timur;112.51700461700;-8.24993111372
Bantur;Malang;Jawa Timur;112.55092917100;-8.30878453908
Sumbermanjing Wetan;Malang;Jawa Timur;112.71901820200;-8.34294716517
Dampit;Malang;Jawa Timur;112.76898044700;-8.24396929061
Ampelgading;Malang;Jawa Timur;112.89287184500;-8.23869605776
Poncokusumo;Malang;Jawa Timur;112.83256337800;-8.03764497307
Wajak;Malang;Jawa Timur;112.77333056400;-8.11820369362
Turen;Malang;Jawa Timur;112.69963636100;-8.17737042566
Gondanglegi;Malang;Jawa Timur;112.63055388600;-8.15790565689
Kalipare;Malang;Jawa Timur;112.43398341700;-8.21392487095
Sumberpucung;Malang;Jawa Timur;112.49095550600;-8.16521586640
Kepanjen;Malang;Jawa Timur;112.57327194700;-8.13336299553
Bululawang;Malang;Jawa Timur;112.64912186600;-8.09809222126
Tajinan;Malang;Jawa Timur;112.67907470700;-8.05952106088
Tumpang;Malang;Jawa Timur;112.75902692900;-8.01109055127
Jabung;Malang;Jawa Timur;112.79279035100;-7.94104156097
Pakis;Malang;Jawa Timur;112.70695020600;-7.96126373662
Pakisaji;Malang;Jawa Timur;112.59395220500;-8.05791476866
Ngajum;Malang;Jawa Timur;112.53006966400;-8.05097868183
Wagir;Malang;Jawa Timur;112.55547126200;-8.00368517700
Dau;Malang;Jawa Timur;112.53525391500;-7.94666333480
Karangploso;Malang;Jawa Timur;112.59704833800;-7.85755382632
Singosari;Malang;Jawa Timur;112.66437782100;-7.85647396759
Lawang;Malang;Jawa Timur;112.69531137500;-7.84326711043
Pujon;Malang;Jawa Timur;112.44382940700;-7.84753105158
Ngantang;Malang;Jawa Timur;112.37730955600;-7.88640289181
Kasembon;Malang;Jawa Timur;112.33826802600;-7.81111269570
Gedangan;Malang;Jawa Timur;112.61708884500;-8.33968678404
Tirtoyudo;Malang;Jawa Timur;112.85229291700;-8.27864107729
Kromengan;Malang;Jawa Timur;112.49616620400;-8.11729137996
Wonosari;Malang;Jawa Timur;112.49424823000;-8.05862286392
Pagelaran;Malang;Jawa Timur;112.60249763500;-8.19809155527
Tempursari;Lumajang;Jawa Timur;112.97603621400;-8.28846977634
Pronojiwo;Lumajang;Jawa Timur;112.95962008900;-8.18662088476
Candipuro;Lumajang;Jawa Timur;113.04747802600;-8.17797427282
Pasirian;Lumajang;Jawa Timur;113.09914793300;-8.23698238752
Tempeh;Lumajang;Jawa Timur;113.17514956900;-8.21433033714
Kunir;Lumajang;Jawa Timur;113.23113388900;-8.22482923927
Yosowilangun;Lumajang;Jawa Timur;113.28020299600;-8.25446100975
Rowokangkung;Lumajang;Jawa Timur;113.32001071400;-8.18092138459
Tekung;Lumajang;Jawa Timur;113.25698946700;-8.18133325584
Lumajang;Lumajang;Jawa Timur;113.23160459000;-8.13381474000
Pasrujambe;Lumajang;Jawa Timur;113.01607604300;-8.09206647745
Senduro;Lumajang;Jawa Timur;113.03917430700;-8.04429862329
Gucialit;Lumajang;Jawa Timur;113.13638083100;-8.02855214157
Padang;Lumajang;Jawa Timur;113.17649569100;-8.09338666084
Sukodono;Lumajang;Jawa Timur;113.23561185200;-8.10568640126
Kedungjajang;Lumajang;Jawa Timur;113.22599673800;-8.03820898401
Jatiroto;Lumajang;Jawa Timur;113.32798943200;-8.12847132844
Randuagung;Lumajang;Jawa Timur;113.31508840000;-8.05132688926
Klakah;Lumajang;Jawa Timur;113.25366291800;-7.99963320447
Ranuyoso;Lumajang;Jawa Timur;113.25611616700;-7.94551203856
Sumbersuko;Lumajang;Jawa Timur;113.18771777900;-8.15073576245
Jombang;Jember;Jawa Timur;113.36040845000;-8.22331436629
Kencong;Jember;Jawa Timur;113.35605827300;-8.28531170089
Sumberbaru;Jember;Jawa Timur;113.40805317900;-8.08529686726
Gumukmas;Jember;Jawa Timur;113.40255233300;-8.33093114958
Umbulsari;Jember;Jawa Timur;113.44220158700;-8.24207047768
Tanggul;Jember;Jawa Timur;113.49942273700;-8.09841906634
Semboro;Jember;Jawa Timur;113.43676656700;-8.18012991648
Puger;Jember;Jawa Timur;113.39781283600;-8.39585730920
Bangsalsari;Jember;Jawa Timur;113.54768568000;-8.13329380206
Balung;Jember;Jawa Timur;113.52557607300;-8.27204644812
Wuluhan;Jember;Jawa Timur;113.54121813500;-8.35680832591
Ambulu;Jember;Jawa Timur;113.60964097000;-8.38006806684
Rambipuji;Jember;Jawa Timur;113.59706015500;-8.23097970178
Panti;Jember;Jawa Timur;113.62319687800;-8.07291796022
Sukorambi;Jember;Jawa Timur;113.66115469000;-8.12390224558
Jenggawah;Jember;Jawa Timur;113.64247280100;-8.29049248789
Ajung;Jember;Jawa Timur;113.65942489900;-8.23809417018
Tempurejo;Jember;Jawa Timur;113.77282267000;-8.41905931974
Kaliwates;Jember;Jawa Timur;113.67641758300;-8.17921218156
